Base_normalized;Atrial_Side_normalized
0.0856;0.13483
0.08532;0.35232
0.08316;0.40292
0.08218;0.95317
0.08198;0.01631
0.08149;0.22357
0.08149;0.70025
0.08014;0.09969
0.07722;0.33985
0.07663;0.7777
0.07609;0.95035
0.0747;0.03525
0.07346;0.42237
0.07342;0.55895
0.07177;0.0961
0.06878;0.85987
0.06835;0.29068
0.06793;0.4119
0.06726;0.9641
0.06694;0.7448
0.06652;0.58116
0.06613;0.00089
0.06505;0.06485
0.06435;0.79541
0.06355;0.42367
0.06325;0.14786
0.06123;0.62717
0.06007;0.08366
0.05939;0.17026
0.05867;0.96285
0.05779;0
0.05765;0.4808
0.05748;0.28995
0.0564;0.78248
0.05504;0.67186
0.05437;0.09109
0.05261;0.29995
0.05222;0.88988
0.04955;0.76888
0.04911;0.3937
0.04827;0.45531
0.04819;0.96587
0.04814;0.28086
0.04741;0
0.04651;0.11241
0.04415;0.9075
0.04325;0.52873
0.04321;0.44701
0.04253;0.69144
0.04077;0.29474
0.04054;0.099
0.04048;0.75737
0.03962;0.96877
0.03937;0.20907
0.03902;0.56693
0.03771;0.0032
0.03608;0.25709
0.0351;0.09092
0.03432;0.40879
0.03336;0.48093
0.03305;0.86785
0.03231;0.79097
0.0313;0.29744
0.03075;0.71487
0.03075;0.00159
0.02937;0.08772
0.02851;0.97345
0.02835;0.20739
0.02707;0.80991
0.02667;0.38509
0.02595;0.71952
0.02553;0.50507
0.02535;0.00593
0.02216;0.0865
0.02196;0.92963
0.02121;0.13692
0.02079;0.80312
0.02065;0.56432
0.02003;0.66222
0.01599;0.10258
0.01582;0.49098
0.01547;0
0.01401;0.28838
0.01352;0.17605
0.01289;0.90949
0.01212;0.11986
0.01058;0.6062
0.01013;0.76684
0.00989;0.01144
0.00807;0.11803
0.00746;0.93138
0.00669;0.21244
0.00627;0.75839
0.0056;0.37632
0.00545;0.67569
0.00411;0.98229
0.0038;0.02681
0.00335;0.85361
0.00178;0.05948
0.00176;0.0944
0.00121;0.31643
0.00063;0.68786
0.00011;0.01751
0.00009;0.08196
0;0.00076
