Base_normalized;Atrial_Side_normalized
0.43426;0.96298
0.43393;0.11417
0.43386;0.85295
0.43378;0.87425
0.43368;1
0.43339;0.39197
0.43322;0.90053
0.43318;0.64872
0.43288;0.15902
0.43281;0.92643
0.43255;0.54371
0.43217;0.19175
0.43214;0.97789
0.43182;1
0.43173;1
0.43173;0.31427
0.43133;0.99424
0.43133;0.29191
0.4313;0.7023
0.43061;0.05011
0.43033;0.75487
0.43023;0.35129
0.42979;0.01638
0.4297;0.2091
0.4295;0.43792
0.4294;0.88536
0.42935;0.73295
0.42851;0.60102
0.42807;0.78342
0.42789;0.86971
0.42777;0.95992
0.42704;0.22458
0.42674;0.16282
0.42669;0.12812
0.42651;0.24447
0.42628;1
0.42573;0.46373
0.42572;0.27016
0.42569;0.39478
0.42522;1
0.42457;0.42371
0.42424;0.82837
0.42398;0.72533
0.42371;0.28479
0.42364;0.65532
0.42352;0.3348
0.4235;0.98357
0.42313;0.55024
0.42308;0.69382
0.42259;0.63705
0.42171;0.30481
0.42127;0.00738
0.42106;0.16209
0.42101;0.45605
0.42101;0.11428
0.42097;0.56963
0.42081;0.04695
0.42066;0.78055
0.42062;0.20536
0.42031;0.06888
0.42018;1
0.42016;0.99934
0.41986;0.91582
0.41941;0.80399
0.41902;0.09523
0.41873;0.93902
0.41871;0.87178
0.41814;0.60714
0.41809;0.73255
0.41794;0.48172
0.41713;0.12022
0.41706;0.34413
0.41671;0.53473
0.41633;0.23592
0.41591;0.27172
0.41589;0.43552
0.41533;0.8985
0.41489;1
0.41463;0.76285
0.41431;0.18697
0.41414;0.82989
0.4132;0.24811
0.41262;0.01168
0.41261;0.96838
0.41255;0.69616
0.41232;0.98621
0.41227;0.10186
0.41153;0.41296
0.41093;0.58198
0.41037;1
0.41024;0.94755
0.40985;0.72857
0.40976;0.77864
0.40961;0.66239
0.40959;0.74961
0.40951;0.84395
0.4092;0.47194
0.40903;0.20939
0.4088;0.0271
0.40874;0.28257
0.40815;1
0.40804;0.32628
0.407;0.49465
0.40683;0.91743
0.40679;0.10199
0.4064;0.2349
0.40629;0.99022
0.40629;0.16555
0.40628;0.62959
0.406;0.98009
0.40531;0.38839
0.40506;1
0.40476;0.73897
0.4043;0.13704
0.40419;0.86168
0.40371;0.71132
0.40304;0.96288
0.40296;0.89196
0.40284;0.5836
0.40274;0.83154
0.40268;0.42423
0.40228;0.36198
0.40213;1
0.40141;0.05934
0.40131;0.18886
0.40095;0.68262
0.40094;0.75639
0.40083;0.28573
0.40081;0.23256
0.40061;0.99594
0.40028;0.92683
0.40008;0.50602
0.39887;0.38782
0.39846;0.62119
0.39814;0.80813
