Base_normalized;Atrial_Side_normalized
0.15214;0.81998
0.15173;0.45328
0.1515;0.67172
0.15011;0.27057
0.14851;0.43888
0.14817;0.03211
0.14811;0.13103
0.14732;0.38111
0.14586;0.92973
0.14561;0.33932
0.14534;0.63381
0.14391;0.24492
0.14378;0.30172
0.14323;0.85505
0.141;0.55421
0.1408;0.09215
0.13807;0.20921
0.13685;0.33278
0.1341;0.82379
0.13299;0.04943
0.13187;0.2337
0.1312;0.42957
0.12713;0.66796
0.12509;0.08813
0.12504;0.19742
0.12495;0.84857
0.12245;0.4071
0.12223;0.48034
0.12054;0.35622
0.11943;0.63738
0.11843;0.0491
0.11418;0.13593
0.11298;0.77944
0.11238;0.23518
0.10984;0.05709
0.10919;0.72128
0.10332;0.13695
0.10271;0.04193
0.10237;0.38494
0.10211;0.76792
0.10152;0.56187
0.10026;0.26684
0.09764;0.71966
0.09658;0.88907
0.09432;0.76928
0.09397;0.15546
0.09314;0.38125
0.09241;0.04542
0.09051;0.24647
0.08799;0.35672
0.08632;0.59418
0.08498;0.11211
0.08364;0.18972
0.08345;0.0443
0.08173;0.742
0.08037;0.28187
0.07833;0.21496
0.07825;0.48968
0.07816;0.93575
0.07685;0.84956
0.07591;0.39299
0.07508;0.17482
0.07491;0.08058
0.07481;0.71044
0.07306;0.30018
0.07102;0.01268
0.0704;0.24678
0.07035;0.42665
0.07019;0.15816
0.06931;0.21777
0.06903;0.94761
0.06785;0.0647
0.06694;0.33687
0.06528;0.47893
0.06494;0.54172
0.0638;0.13629
0.06288;0.0339
0.06242;0.33951
0.06186;0.93498
0.06148;0.70662
0.06074;0.54873
0.0591;0.07099
0.05744;0.19528
0.05692;0.13756
0.05609;0.41758
0.05435;0.74253
0.05343;0.935
0.05294;0.06266
0.05288;0.27183
0.05193;0.33027
0.05102;0.38032
0.05029;0.12789
0.04952;0.54348
0.04852;0.29034
0.04848;0.84128
0.04813;0.97647
0.04708;0.25741
0.04653;0.07128
0.04649;0.46837
0.04492;0.17296
0.04413;0.63071
0.04336;0.42681
0.04258;0.373
0.04216;0.90019
0.04207;0.01604
0.042;0.46662
0.04094;0.27149
0.04;0.80272
0.03924;0.18529
0.03855;0.64368
0.03749;0.55639
0.0371;0.24831
0.03675;0.41552
0.03673;0.49978
0.03654;0.33188
0.03622;0.4663
0.03569;0.10639
0.03493;0.87872
0.03458;0.03564
0.03403;0.20751
0.03226;0.25967
0.03164;0.44127
0.03151;0.81866
0.03077;0.51705
0.0305;0.11624
0.029;0.63122
0.02896;0.6696
0.02885;0.15448
0.02861;0.19226
0.02816;0.01309
0.02754;0.26241
0.02642;0.38791
0.02568;0.44059
0.02551;0.55639
0.02526;0.23567
0.02424;0.11366
0.02351;0.16624
0.02329;0.52701
0.02273;0.64063
0.02163;0.18187
0.02157;0.48861
0.02101;0.01868
0.02075;0.91508
0.02044;0.59002
0.02031;0.42056
0.01999;0.98074
0.01988;0.37428
0.01887;0.78098
0.01882;0.28054
0.01856;0.94058
0.01815;0.10294
0.01815;0.52353
0.01785;0.0598
0.01762;0.96033
0.01624;0.96425
0.01606;0.33925
0.01554;0.56209
0.01421;0.13158
0.01396;0.98349
0.01387;0.77032
0.01328;0.23001
0.01299;0.28277
0.0125;0.01266
0.01236;0.46186
0.01226;0.92158
0.01182;0.8243
0.01107;0.73716
0.01075;0.49531
0.0101;0.07817
0.00987;0.16625
0.00945;0.42896
0.00926;0.21537
0.00918;0.92648
0.00916;0.37965
0.00906;0.11945
0.00782;0.93245
0.00694;0.24961
0.0067;0.29067
0.0066;0.33087
0.00629;0.61314
0.00595;0.43522
0.00595;0.05879
0.00545;0.53017
0.00498;0.92026
0.00454;0.01942
0.00401;0.97825
0.00385;0.39575
0.00295;0.90915
0.00292;0.19379
0.00266;0.14031
0.00252;0.54564
0.00238;0.13326
0.00235;0.63965
0.0021;0.45646
0.00197;0.40881
0.00157;0.23264
0.00137;0.06374
0.00131;0.57348
0.00117;0.31994
0.00098;0.15727
0.00074;0.86178
0.00071;0.84271
0.0002;0.35062
0.00017;0.93339
0.00014;0.16734
0.00012;0.66063
0.00006;0.56176
0;0.63103
0;0.24912
0;0.17334
0;0.90189
0;0.50369
0;0.19502
0;0.38992
