Base_normalized;Atrial_Side_normalized
0.7787;0.02234
0.77867;0.38746
0.77831;0.21236
0.77825;0.96606
0.77792;0.52997
0.77783;0.68597
0.77712;0.87756
0.77686;0.09781
0.7767;0.20065
0.7759;0.47727
0.77478;0.15771
0.77432;0.93058
0.77343;0.02633
0.77331;0.36846
0.77295;0.84009
0.7725;0.47517
0.77246;0.73395
0.77106;0.06196
0.77085;0.45781
0.77029;0.80296
0.76976;0.93929
0.76972;0.20499
0.76964;0.64621
0.76864;0.3568
0.76835;0.05633
0.76796;0.10861
0.76704;0.05141
0.76675;0.46469
0.7657;0.89292
0.76569;0.34888
0.7653;0.75836
0.76494;0.16257
0.76488;0.02761
0.76474;0.07998
0.76455;0.63477
0.76394;0.1363
0.76324;0.46179
0.76292;0.93737
0.76134;0.03832
0.76109;0.1888
0.76068;0.12586
0.76051;0.46037
0.75989;0.28587
0.75767;0.50331
0.75755;0.05039
0.75744;0.19948
0.75634;0.01294
0.75524;0.31885
0.75497;0.44748
0.7548;0.59525
0.75398;0.13039
0.75389;0.24572
0.75262;0.63299
0.75166;0.06715
0.75105;0.21565
0.75068;0.55762
0.74964;0.47525
0.7491;0.35374
0.74869;0.00365
0.74811;0.26334
0.74738;0.0485
0.74703;0.01467
0.74645;0.22782
0.74625;0.76828
0.74578;0.90383
0.74578;0.49204
0.74477;0.15098
0.74435;0.02432
0.74316;0.00321
0.74308;0.29622
0.74218;0.3622
0.74168;0.68071
0.74136;0.2611
0.74065;0.59803
0.74046;0.47092
0.74026;0.13859
0.7397;0.0475
0.73852;0.39563
0.73837;0.62223
0.73826;0.02311
0.73792;0.64724
0.73613;0.81775
0.73585;0.22325
0.73569;0.73468
0.73457;0.05262
0.73351;0.78444
0.73329;0.6638
0.73296;0.93861
0.73286;0.8659
0.73215;0.21075
0.73213;0.07574
0.732;0.44382
0.72892;0.07236
0.72811;0.68166
0.72791;0.30148
0.72781;0.77351
0.72764;0.04463
0.7276;0.04429
0.72644;0.42967
0.7263;0.09255
0.72575;0.07969
0.72573;0.03542
0.7255;0.802
0.72472;0.91687
0.72442;0.7109
0.72436;0.00993
0.72405;0.24993
0.72402;0.07168
0.72381;0.21627
0.72369;0.06695
0.7234;0.19829
0.72299;0.51104
0.7229;0.17149
0.72209;0.41756
0.72162;0.28668
0.72136;0.20611
0.72081;0.7759
0.72031;0.2129
0.72003;0.14187
0.71931;0.6858
0.71927;0.94897
0.71921;0.53747
0.71907;0.0409
0.71726;0.4322
0.71679;0.42432
0.71677;0.56799
0.71578;0.09139
0.71532;0.20681
0.71527;0.32015
0.71511;0.92103
0.71457;0.64009
0.714;0.81179
0.71393;0.4499
0.71256;0.23337
0.71177;0.96366
0.71163;0.07539
0.71155;0.76138
0.71012;0.01706
0.71004;0.54647
0.70953;0.6789
0.70934;0.15387
0.70901;0.49225
0.70887;0.94031
0.70811;0.24864
0.70771;0.10386
0.7075;0.63325
0.70681;0.72154
0.70644;0.88578
0.70495;0.20343
0.70455;0.28536
0.70407;0.53698
0.70355;0.03184
0.70283;0.85498
0.70183;0.17412
0.70137;0.63244
0.70025;0.06023
0.70017;0.47856
0.69983;0.39719
0.69915;0.1717
0.69893;0.7666
0.69872;0.52919
0.69839;0.28536
0.69767;0.37794
0.69731;0.91243
0.69723;0.2008
0.69537;0.02027
0.69513;0.60581
0.69423;0.91465
0.69334;0.82877
0.69211;0.07532
0.69194;0.66097
0.69162;0.37653
0.69013;0.46205
0.68969;0.91961
0.68858;0.11947
0.68681;0.66902
0.6868;0.84865
0.68638;0.46709
0.68544;0.57647
0.68361;0.17947
0.68268;0.48517
0.68214;0.02363
0.68067;0.35379
0.67929;0.9541
0.67916;0.23041
0.67876;0.08346
0.67858;0.00942
0.67838;0.37131
0.67808;0.1376
0.67759;0.29951
0.67739;0.911
0.67649;0.78138
0.67638;0.19127
0.67636;0.96107
0.67624;0.92752
0.67591;0.0186
0.6752;0.22898
0.67512;0.83671
0.67504;0.69788
0.67496;0.48628
0.67438;0.29039
0.67411;0.53624
0.67371;0.99369
0.67351;0.08506
0.6734;0.36163
0.67313;0.61052
0.67215;0.02152
0.67178;0.20939
0.67137;0.45784
0.67136;0.49891
0.6706;0.94149
0.67051;0.59635
0.67036;0.1406
0.66973;0.23487
0.66973;0.38596
0.66957;0.99377
0.66926;0.79993
0.66847;0.02555
0.66733;0.89087
0.66671;0.74748
0.66634;0.27518
0.66597;0.22064
0.6659;0.45094
0.66486;0.85943
0.66457;0.3421
0.66409;0.02133
0.66395;0.1607
0.66342;0.9805
0.6633;0.10105
0.66325;0.3859
0.66185;0.57504
0.66158;0.71741
0.66147;0.51887
0.66144;0.19956
0.66011;0.41072
0.65967;0.95707
0.65954;0.34361
0.6595;0.68895
0.65904;0.77285
0.6586;0.03841
0.65851;0.26315
0.65756;0.00147
0.65692;0.3895
0.65686;0.28399
0.65624;0.16097
0.65586;0.95578
0.65486;0.28541
0.65476;0.66411
0.65437;0.03065
0.65364;0.88552
0.65277;0.31781
0.65169;0.70703
0.65078;0.5189
0.65016;0.00349
0.64986;0.79608
0.6496;0.57098
0.64937;0.95065
0.64917;0.62986
0.64866;0.25619
0.6486;0.69166
0.64824;0.84672
0.64789;0.76873
0.64686;0.87051
0.64551;0.01044
0.6454;0.66073
0.64536;0.1858
0.64496;0.53689
0.64449;0.87602
0.64399;0.28592
0.64378;0.56512
0.64347;0.04623
0.64204;0.44188
0.6416;0.70804
0.64001;0.08837
